x-axis	Total diffraction	Diffraction pattern	Interference pattern	From Camera	
0,012177	0,008162	0,039558	0,205308	0,203252	
0,012215	0,004775	0,040019	0,118738	0,209476	
0,012252	0,002296	0,040468	0,056448	0,202282	
0,012290	0,000753	0,040904	0,018324	0,196317	
0,012327	0,000070	0,041326	0,001675	0,184957	
0,012365	0,000078	0,041735	0,001858	0,188247	
0,012402	0,000555	0,042130	0,013118	0,179987	
0,012440	0,001259	0,042511	0,029478	0,187040	
0,012477	0,001964	0,042878	0,045581	0,183750	
0,012515	0,002491	0,043231	0,057347	0,177881	
0,012552	0,002731	0,043569	0,062383	0,163633	
0,012590	0,002650	0,043893	0,060084	0,161196	
0,012628	0,002286	0,044202	0,051457	0,151469	
0,012665	0,001731	0,044496	0,038705	0,153717	
0,012703	0,001109	0,044775	0,024654	0,154971	
0,012740	0,000550	0,045039	0,012150	0,163468	
0,012778	0,000159	0,045288	0,003494	0,148557	
0,012815	0,000002	0,045522	0,000042	0,150049	
0,012853	0,000092	0,045741	0,002003	0,150593	
0,012890	0,000391	0,045944	0,008469	0,152226	
0,012928	0,000819	0,046132	0,017661	0,144179	
0,012965	0,001271	0,046305	0,027324	0,144913	
0,013003	0,001644	0,046462	0,035207	0,136156	
0,013040	0,001851	0,046604	0,039519	0,138191	
0,013078	0,001845	0,046730	0,039294	0,136464	
0,013115	0,001628	0,046841	0,034582	0,140913	
0,013153	0,001247	0,046937	0,026441	0,133316	
0,013190	0,000790	0,047017	0,016722	0,129908	
0,013228	0,000364	0,047083	0,007698	0,122406	
0,013265	0,000076	0,047132	0,001598	0,125506	
0,013303	0,000006	0,047167	0,000133	0,118879	
0,013341	0,000195	0,047186	0,004112	0,121980	
0,013378	0,000627	0,047191	0,013212	0,116536	
0,013416	0,001232	0,047180	0,025976	0,120583	
0,013453	0,001897	0,047155	0,040028	0,116441	
0,013491	0,002486	0,047114	0,052503	0,122879	
0,013528	0,002866	0,047059	0,060604	0,123471	
0,013566	0,002938	0,046990	0,062222	0,135375	
0,013603	0,002663	0,046906	0,056489	0,130192	
0,013641	0,002078	0,046807	0,044177	0,130523	
0,013678	0,001307	0,046695	0,027850	0,125766	
0,013716	0,000549	0,046568	0,011731	0,133529	
0,013753	0,000059	0,046428	0,001268	0,133316	
0,013791	0,000114	0,046274	0,002452	0,143256	
0,013828	0,000972	0,046106	0,020972	0,127518	
0,013866	0,002830	0,045925	0,061315	0,128701	
0,013903	0,005788	0,045730	0,125952	0,121222	
0,013941	0,009823	0,045523	0,214727	0,125151	
0,013978	0,014776	0,045303	0,324561	0,121317	
0,014016	0,020360	0,045070	0,449527	0,130736	
0,014054	0,026186	0,044825	0,581303	0,126950	
0,014091	0,031798	0,044568	0,709971	0,129553	
0,014129	0,036729	0,044298	0,825060	0,124252	
0,014166	0,040550	0,044017	0,916705	0,129009	
0,014204	0,042920	0,043724	0,976780	0,128512	
0,014241	0,043628	0,043420	0,999846	0,142475	
0,014279	0,042616	0,043105	0,983792	0,137221	
0,014316	0,039985	0,042779	0,930088	0,142996	
0,014354	0,035982	0,042443	0,843610	0,143729	
0,014391	0,030969	0,042096	0,732063	0,141552	
0,014429	0,025380	0,041739	0,605076	0,133979	
0,014466	0,019670	0,041372	0,473099	0,139801	
0,014504	0,014264	0,040996	0,346231	0,131801	
0,014541	0,009515	0,040610	0,233149	0,137363	
0,014579	0,005668	0,040216	0,140257	0,133766	
0,014616	0,002847	0,039813	0,071166	0,142499	
0,014654	0,001051	0,039401	0,026546	0,139067	
0,014691	0,000171	0,038981	0,004365	0,140534	
0,014729	0,000017	0,038553	0,000444	0,133269	
0,014767	0,000354	0,038117	0,009248	0,135115	
0,014804	0,000938	0,037674	0,024773	0,124346	
0,014842	0,001549	0,037224	0,041417	0,125672	
0,014879	0,002021	0,036767	0,054697	0,118264	
0,014917	0,002252	0,036304	0,061730	0,121033	
0,014954	0,002212	0,035835	0,061423	0,118690	
0,014992	0,001932	0,035359	0,054370	0,122335	
0,015029	0,001489	0,034878	0,042493	0,111542	
0,015067	0,000985	0,034392	0,028509	0,114927	
0,015104	0,000522	0,033901	0,015314	0,109602	
0,015142	0,000182	0,033404	0,005411	0,118122	
0,015179	0,000015	0,032904	0,000445	0,112536	
0,015217	0,000031	0,032399	0,000950	0,116867	
0,015254	0,000202	0,031891	0,006312	0,111613	
0,015292	0,000472	0,031379	0,014960	0,115921	
0,015329	0,000767	0,030864	0,024727	0,113814	
0,015367	0,001016	0,030345	0,033310	0,118382	
0,015404	0,001161	0,029824	0,038752	0,111803	
0,015442	0,001173	0,029301	0,039828	0,115282	
0,015479	0,001050	0,028776	0,036300	0,111258	
0,015517	0,000822	0,028249	0,028956	0,119400	
0,015555	0,000542	0,027720	0,019459	0,112394	
0,015592	0,000273	0,027190	0,010007	0,112513	
0,015630	0,000077	0,026659	0,002891	0,104632	
0,015667	0,000000	0,026128	0,000009	0,108844	
0,015705	0,000063	0,025596	0,002452	0,102762	
0,015742	0,000257	0,025065	0,010222	0,108253	
0,015780	0,000547	0,024533	0,022169	0,102312	
0,015817	0,000872	0,024002	0,036137	0,106123	
0,015855	0,001164	0,023471	0,049347	0,094171	
0,015892	0,001358	0,022942	0,058921	0,096609	
0,015930	0,001408	0,022414	0,062500	0,098076	
0,015967	0,001294	0,021888	0,058821	0,109318	
0,016005	0,001034	0,021363	0,048168	0,101176	
0,016042	0,000683	0,020840	0,032607	0,104040	
0,016080	0,000325	0,020320	0,015924	0,097508	
0,016117	0,000065	0,019803	0,003283	0,107921	
0,016155	0,000012	0,019288	0,000602	0,102431	
0,016192	0,000259	0,018776	0,013743	0,105152	
0,016230	0,000874	0,018268	0,047616	0,100348	
0,016268	0,001880	0,017763	0,105328	0,104371	
0,016305	0,003253	0,017262	0,187505	0,099094	
0,016343	0,004918	0,016765	0,291899	0,105034	
0,016380	0,006759	0,016272	0,413353	0,098360	
0,016418	0,008631	0,015784	0,544152	0,100750	
0,016455	0,010374	0,015300	0,674734	0,098573	
0,016493	0,011836	0,014821	0,794671	0,109034	
0,016530	0,012888	0,014348	0,893814	0,104939	
0,016568	0,013438	0,013879	0,963443	0,111874	
0,016605	0,013446	0,013417	0,997285	0,108276	
0,016643	0,012923	0,012960	0,992250	0,118832	
0,016680	0,011927	0,012508	0,948800	0,123897	
0,016718	0,010558	0,012063	0,870893	0,136061	
0,016755	0,008943	0,011624	0,765513	0,125814	
0,016793	0,007219	0,011192	0,641850	0,126926	
0,016830	0,005520	0,010766	0,510236	0,127447	
0,016868	0,003961	0,010347	0,380982	0,142286	
0,016905	0,002628	0,009935	0,263261	0,138286	
0,016943	0,001572	0,009529	0,164186	0,143824	
0,016981	0,000809	0,009132	0,088185	0,141126	
0,017018	0,000323	0,008741	0,036751	0,145386	
0,017056	0,000072	0,008358	0,008572	0,141789	
0,017093	0,000000	0,007982	0,000006	0,146262	
0,017131	0,000044	0,007615	0,005814	0,142286	
0,017168	0,000146	0,007255	0,020035	0,154569	
0,017206	0,000256	0,006903	0,036875	0,150924	
0,017243	0,000339	0,006559	0,051475	0,155090	
0,017281	0,000378	0,006223	0,060467	0,149291	
0,017318	0,000369	0,005896	0,062250	0,145244	
0,017356	0,000319	0,005577	0,056965	0,129766	
0,017393	0,000245	0,005267	0,046206	0,125459	
0,017431	0,000162	0,004965	0,032523	0,117885	
0,017468	0,000088	0,004671	0,018824	0,120725	
0,017506	0,000034	0,004387	0,007776	0,114903	
0,017543	0,000005	0,004111	0,001301	0,117601	
0,017581	0,000001	0,003844	0,000265	0,110714	
0,017618	0,000016	0,003586	0,004368	0,108016	
0,017656	0,000041	0,003337	0,012283	0,101342	
0,017694	0,000068	0,003096	0,021968	0,111116	
0,017731	0,000090	0,002865	0,031110	0,106288	
0,017769	0,000100	0,002643	0,037609	0,113459	
0,017806	0,000098	0,002430	0,040000	0,110312	
0,017844	0,000084	0,002225	0,037748	0,116323	
0,017881	0,000064	0,002030	0,031358	0,113033	
0,017919	0,000041	0,001844	0,022268	0,117577	
0,017956	0,000021	0,001667	0,012566	0,110548	
0,017994	0,000007	0,001500	0,004563	0,115731	
0,018031	0,000000	0,001341	0,000319	0,112087	
0,018069	0,000001	0,001191	0,001187	0,114524	
0,018106	0,000008	0,001051	0,007501	0,104040	
0,018144	0,000017	0,000919	0,018432	0,109838	
0,018181	0,000026	0,000797	0,032086	0,101295	
0,018219	0,000031	0,000683	0,045812	0,099804	
0,018256	0,000033	0,000579	0,056703	0,092869	
0,018294	0,000030	0,000483	0,062187	0,097934	
0,018331	0,000024	0,000396	0,060634	0,092845	
0,018369	0,000017	0,000318	0,051852	0,099851	
0,018407	0,000009	0,000249	0,037386	0,093319	
0,018444	0,000004	0,000188	0,020550	0,096372	
0,018482	0,000001	0,000136	0,006163	0,093674	
0,018519	0,000000	0,000092	0,000000	0,101413	
0,018557	0,000000	0,000057	0,008028	0,098881	
0,018594	0,000001	0,000031	0,035521	0,105010	
0,018632	0,000001	0,000012	0,086182	0,099898	
0,018669	0,000000	0,000002	0,161406	0,103212	
0,018707	0,000000	0,000000	0,259791	0,102644	
0,018744	0,000002	0,000006	0,377003	0,109247	
0,018782	0,000010	0,000020	0,506008	0,105436	
0,018819	0,000027	0,000042	0,637689	0,108631	
0,018857	0,000055	0,000071	0,761758	0,097342	
0,018894	0,000095	0,000109	0,867870	0,103969	
0,018932	0,000146	0,000153	0,946782	0,103046	
0,018969	0,000204	0,000205	0,991427	0,114264	
0,019007	0,000265	0,000264	0,997742	0,106099	
0,019044	0,000321	0,000331	0,965149	0,111992	
0,019082	0,000364	0,000404	0,896623	0,109460	
0,019120	0,000388	0,000484	0,798342	0,115542	
0,019157	0,000390	0,000571	0,678955	0,108963	
0,019195	0,000366	0,000664	0,548577	0,120228	
0,019232	0,000321	0,000764	0,417642	0,124181	
0,019270	0,000259	0,000871	0,295755	0,138073	
0,019307	0,000188	0,000983	0,190701	0,138357	
0,019345	0,000119	0,001102	0,107729	0,145883	
0,019382	0,000061	0,001226	0,049186	0,140298	
0,019420	0,000020	0,001356	0,014540	0,141718	
0,019457	0,000001	0,001491	0,000760	0,134547	
0,019495	0,000005	0,001633	0,002988	0,138049	
0,019532	0,000027	0,001779	0,015382	0,137742	
0,019570	0,000062	0,001930	0,032013	0,142759	
0,019607	0,000100	0,002086	0,047685	0,134547	
0,019645	0,000132	0,002247	0,058555	0,142191	
0,019682	0,000152	0,002413	0,062497	0,137836	
0,019720	0,000154	0,002583	0,059165	0,136937	
0,019757	0,000138	0,002757	0,049772	0,124086	
0,019795	0,000108	0,002936	0,036648	0,129364	
0,019833	0,000071	0,003118	0,022659	0,130665	
0,019870	0,000035	0,003304	0,010598	0,141718	
0,019908	0,000009	0,003494	0,002648	0,135541	
0,019945	0,000000	0,003687	0,000001	0,135375	
0,019983	0,000011	0,003884	0,002697	0,124843	
0,020020	0,000040	0,004083	0,009683	0,128701	
0,020058	0,000082	0,004285	0,019084	0,126145	
0,020095	0,000129	0,004490	0,028620	0,129742	
0,020133	0,000170	0,004698	0,036080	0,122666	
0,020170	0,000196	0,004908	0,039775	0,124181	
0,020208	0,000200	0,005120	0,038880	0,113838	
0,020245	0,000180	0,005334	0,033594	0,121814	
0,020283	0,000140	0,005550	0,025103	0,124749	
0,020320	0,000089	0,005768	0,015343	0,130713	
0,020358	0,000040	0,005987	0,006608	0,119305	
0,020395	0,000007	0,006207	0,001080	0,119069	
0,020433	0,000002	0,006429	0,000359	0,112276	
0,020470	0,000034	0,006652	0,005104	0,114122	
0,020508	0,000102	0,006875	0,014827	0,103827	
0,020546	0,000199	0,007099	0,027926	0,109247	
0,020583	0,000309	0,007324	0,041931	0,096964	
0,020621	0,000409	0,007549	0,053950	0,102265	
0,020658	0,000478	0,007774	0,061251	0,098360	
0,020696	0,000497	0,007998	0,061868	0,100703	
0,020733	0,000456	0,008223	0,055142	0,090644	
0,020771	0,000357	0,008448	0,042089	0,090526	
0,020808	0,000222	0,008671	0,025513	0,083828	
0,020846	0,000088	0,008895	0,009833	0,088656	
0,020883	0,000006	0,009117	0,000609	0,083686	
0,020921	0,000036	0,009338	0,003838	0,091993	
0,020958	0,000241	0,009559	0,025091	0,087213	
0,020996	0,000674	0,009777	0,068620	0,093224	
0,021033	0,001372	0,009995	0,136568	0,087757	
0,021071	0,002344	0,010211	0,228392	0,089650	
0,021108	0,003568	0,010425	0,340623	0,082337	
0,021146	0,004992	0,010637	0,466982	0,086006	
0,021183	0,006528	0,010847	0,598890	0,081793	
0,021221	0,008069	0,011055	0,726303	0,087071	
0,021259	0,009492	0,011261	0,838774	0,078740	
0,021296	0,010675	0,011464	0,926618	0,082527	
0,021334	0,011512	0,011665	0,982026	0,081296	
0,021371	0,011921	0,011863	0,999973	0,090786	
0,021409	0,011861	0,012058	0,978819	0,085769	
0,021446	0,011332	0,012250	0,920498	0,089153	
0,021484	0,010379	0,012439	0,830291	0,089816	
0,021521	0,009087	0,012625	0,716202	0,098218	
0,021559	0,007568	0,012808	0,588023	0,086810	
0,021596	0,005954	0,012987	0,456209	0,089745	
0,021634	0,004375	0,013163	0,330722	0,084467	
0,021671	0,002948	0,013335	0,219978	0,089082	
0,021709	0,001765	0,013503	0,130035	0,088940	
0,021746	0,000881	0,013667	0,064123	0,095141	
0,021784	0,000313	0,013828	0,022545	0,088254	
0,021821	0,000042	0,013984	0,002961	0,093319	
0,021859	0,000014	0,014137	0,000979	0,090952	
0,021896	0,000157	0,014285	0,010958	0,095828	
0,021934	0,000390	0,014429	0,026909	0,085532	
0,021972	0,000635	0,014568	0,043341	0,087142	
0,022009	0,000827	0,014703	0,055956	0,082266	
0,022047	0,000926	0,014834	0,062094	0,089461	
0,022084	0,000915	0,014960	0,060886	0,084846	
0,022122	0,000805	0,015081	0,053112	0,091331	
0,022159	0,000623	0,015197	0,040823	0,083686	
0,022197	0,000412	0,015309	0,026788	0,086597	
0,022234	0,000215	0,015416	0,013882	0,080515	
0,022272	0,000070	0,015518	0,004518	0,085509	
0,022309	0,000003	0,015615	0,000216	0,078740	
0,022347	0,000022	0,015707	0,001365	0,085225	
0,022384	0,000115	0,015794	0,007222	0,079379	
0,022422	0,000257	0,015876	0,016124	0,083473	
0,022459	0,000415	0,015953	0,025863	0,079474	
0,022497	0,000550	0,016025	0,034159	0,087047	
0,022534	0,000633	0,016091	0,039123	0,083047	
0,022572	0,000644	0,016152	0,039644	0,092490	
0,022609	0,000580	0,016209	0,035604	0,086479	
0,022647	0,000456	0,016259	0,027908	0,088799	
0,022685	0,000300	0,016305	0,018300	0,082929	
0,022722	0,000148	0,016345	0,009011	0,089650	
0,022760	0,000038	0,016380	0,002307	0,080704	
0,022797	0,000000	0,016410	0,000009	0,084018	
0,022835	0,000051	0,016435	0,003091	0,082385	
0,022872	0,000189	0,016454	0,011422	0,093816	
0,022910	0,000393	0,016468	0,023722	0,091828	
0,022947	0,000625	0,016477	0,037746	0,094976	
0,022985	0,000839	0,016480	0,050676	0,086692	
0,023022	0,000988	0,016478	0,059667	0,088940	
0,023060	0,001034	0,016471	0,062457	0,086171	
0,023097	0,000958	0,016459	0,057944	0,091544	
0,023135	0,000770	0,016442	0,046606	0,084822	
0,023172	0,000507	0,016419	0,030707	0,088988	
0,023210	0,000234	0,016392	0,014207	0,082124	
0,023247	0,000039	0,016359	0,002381	0,085438	
0,023285	0,000019	0,016321	0,001178	0,077178	
0,023322	0,000268	0,016278	0,016390	0,078858	
0,023360	0,000861	0,016231	0,052763	0,075640	
0,023397	0,001840	0,016178	0,113155	0,085367	
0,023435	0,003206	0,016121	0,197888	0,082858	
0,023473	0,004912	0,016058	0,304395	0,093910	
0,023510	0,006866	0,015991	0,427223	0,087923	
0,023548	0,008934	0,015919	0,558428	0,093319	
0,023585	0,010959	0,015843	0,688314	0,093768	
0,023623	0,012774	0,015762	0,806441	0,099543	
0,023660	0,014222	0,015676	0,902771	0,097295	
0,023698	0,015175	0,015586	0,968813	0,100182	
0,023735	0,015547	0,015492	0,998611	0,097768	
0,023773	0,015306	0,015393	0,989445	0,105507	
0,023810	0,014477	0,015290	0,942154	0,105791	
0,023848	0,013138	0,015183	0,861036	0,112655	
0,023885	0,011410	0,015072	0,753341	0,107590	
0,023923	0,009446	0,014957	0,628419	0,109673	
0,023960	0,007405	0,014838	0,496640	0,106075	
0,023998	0,005445	0,014715	0,368234	0,114785	
0,024035	0,003697	0,014588	0,252188	0,110572	
0,024073	0,002257	0,014458	0,155353	0,124204	
0,024110	0,001178	0,014324	0,081859	0,119116	
0,024148	0,000469	0,014186	0,032900	0,121435	
0,024186	0,000097	0,014045	0,006904	0,120702	
0,024223	0,000000	0,013901	0,000036	0,133955	
0,024261	0,000096	0,013754	0,006951	0,122477	
0,024298	0,000296	0,013603	0,021675	0,120181	
0,024336	0,000520	0,013450	0,038482	0,118169	
0,024373	0,000703	0,013294	0,052646	0,130003	
0,024411	0,000805	0,013135	0,060969	0,130452	
0,024448	0,000809	0,012973	0,062030	0,140014	
0,024486	0,000722	0,012808	0,056127	0,131636	
0,024523	0,000571	0,012641	0,044969	0,133008	
0,024561	0,000391	0,012472	0,031165	0,126973	
0,024598	0,000218	0,012301	0,017619	0,136369	
0,024636	0,000085	0,012127	0,006942	0,135659	
0,024673	0,000012	0,011951	0,000967	0,136511	
0,024711	0,000005	0,011773	0,000445	0,120299	
0,024748	0,000058	0,011594	0,004975	0,121151	
0,024786	0,000151	0,011412	0,013145	0,117696	
0,024823	0,000258	0,011229	0,022873	0,119968	
0,024861	0,000354	0,011045	0,031848	0,114903	
0,024899	0,000415	0,010859	0,038015	0,123187	
0,024936	0,000429	0,010672	0,039987	0,112560	
0,024974	0,000393	0,010484	0,037324	0,107803	
0,025011	0,000317	0,010294	0,030620	0,105413	
0,025049	0,000217	0,010104	0,021387	0,111590	
0,025086	0,000117	0,009913	0,011747	0,105602	
0,025124	0,000039	0,009721	0,004008	0,109531	
0,025161	0,000002	0,009529	0,000177	0,104111	
0,025199	0,000014	0,009336	0,001528	0,108773	
0,025236	0,000076	0,009142	0,008294	0,105223	
0,025274	0,000176	0,008949	0,019547	0,105105	
0,025311	0,000293	0,008755	0,033313	0,095165	
0,025349	0,000404	0,008561	0,046902	0,099614	
0,025386	0,000483	0,008367	0,057415	0,095946	
0,025424	0,000512	0,008174	0,062342	0,105815	
0,025461	0,000482	0,007980	0,060161	0,096893	
0,025499	0,000398	0,007787	0,050818	0,098549	
0,025536	0,000275	0,007595	0,036009	0,094123	
0,025574	0,000143	0,007403	0,019183	0,100892	
0,025612	0,000038	0,007211	0,005257	0,093366	
0,025649	0,000000	0,007021	0,000046	0,097319	
0,025687	0,000065	0,006831	0,009484	0,089248	
0,025724	0,000259	0,006643	0,038742	0,091922	
0,025762	0,000593	0,006455	0,091354	0,083686	
0,025799	0,001062	0,006269	0,168500	0,088278	
0,025837	0,001642	0,006084	0,268545	0,081462	
0,025874	0,002294	0,005900	0,386929	0,090692	
0,025912	0,002968	0,005718	0,516438	0,083852	
0,025949	0,003605	0,005538	0,647838	0,087544	
0,025987	0,004151	0,005359	0,770809	0,082740	
0,026024	0,004557	0,005182	0,875065	0,087828	
0,026062	0,004788	0,005007	0,951510	0,083615	
0,026099	0,004825	0,004834	0,993294	0,088325	
0,026137	0,004669	0,004662	0,996614	0,084870	
0,026174	0,004340	0,004493	0,961167	0,088633	
0,026212	0,003870	0,004326	0,890184	0,087094	
0,026249	0,003304	0,004162	0,790049	0,095970	
0,026287	0,002691	0,003999	0,669545	0,085106	
0,026325	0,002079	0,003840	0,538837	0,087497	
0,026362	0,001511	0,003682	0,408320	0,081201	
0,026400	0,001019	0,003527	0,287482	0,085106	
0,026437	0,000624	0,003375	0,183935	0,081414	
0,026475	0,000333	0,003226	0,102715	0,090999	
0,026512	0,000142	0,003079	0,045956	0,082598	
0,026550	0,000038	0,002936	0,012931	0,084183	
0,026587	0,000001	0,002795	0,000459	0,082550	
0,026625	0,000010	0,002657	0,003592	0,090147	
0,026662	0,000042	0,002522	0,016460	0,081320	
0,026700	0,000080	0,002390	0,033171	0,086195	
0,026737	0,000110	0,002262	0,048611	0,088775	
0,026775	0,000127	0,002137	0,059053	0,096064	
0,026812	0,000127	0,002014	0,062495	0,082834	
0,026850	0,000112	0,001896	0,058707	0,081178	
0,026887	0,000088	0,001780	0,048990	0,081935	
0,026925	0,000060	0,001668	0,035725	0,093626	
0,026962	0,000034	0,001560	0,021788	0,081746	
0,027000	0,000015	0,001454	0,009942	0,083828	
